log_dark_saturation_current,ln_r_sheet,r_int,ln_rho_par,V1,V2
-9.750065815981518,2.302585092994046,1e-05,7.959843659452904,0.5472901374228912,0.628061980116382
-9.750065815981518,2.302585092994046,1e-05,13.520562804240173,0.5472901374228912,0.628061980116382
-9.853487223832529,4.157805757894532,2.88e-05,3.912023005428146,0.5486375998557008,0.6142452982613813
-8.819,-7.675464193071343,2.88e-05,3.912023005428146,0.5486375998557008,0.6142452982613813
-9.418190522174111,4.2852988332636555,2.88e-05,3.912023005428146,0.5455079790257458,0.6354073911309053
-8.819,-7.197595745676869,2.88e-05,3.912023005428146,0.5455079790257458,0.6354073911309053
-8.673904189328663,4.752614366041978,2.88e-05,3.912023005428146,0.5464414353606833,0.6190374244817558
-8.819,-7.613903600039726,2.88e-05,3.912023005428146,0.5464414353606833,0.6190374244817558
-8.673904189328663,2.302585092994046,1e-05,11.32286423240127,0.5464414353606833,0.6190374244817558
-8.673904189328663,2.302585092994046,1e-05,7.145755698699548,0.5464414353606833,0.6190374244817558
-8.459374135562244,4.39576393877252,2.88e-05,3.912023005428146,0.5428605382166052,0.64790527832595
-8.819,-7.621914798820674,2.88e-05,3.912023005428146,0.5428605382166052,0.64790527832595
-8.459374135562244,2.302585092994046,1e-05,9.91493811908059,0.5428605382166052,0.64790527832595
-8.459374135562244,2.302585092994046,1e-05,12.019010867987202,0.5428605382166052,0.64790527832595
-8.889742444002806,4.5319490957219,2.88e-05,3.912023005428146,0.5485888926729304,0.618635557748764
-8.819,-5.840554151249757,2.88e-05,3.912023005428146,0.5485888926729304,0.618635557748764
-9.178118394006919,3.095288931686324,2.88e-05,3.912023005428146,0.5424851012743773,0.6224987710525398
-8.819,-5.752209202020604,2.88e-05,3.912023005428146,0.5424851012743773,0.6224987710525398
-9.178118394006919,2.302585092994046,1e-05,7.070775436255634,0.5424851012743773,0.6224987710525398
-9.814592489331734,4.0818318368222535,2.88e-05,3.912023005428146,0.5403856168088141,0.6390050230262337
-8.819,-8.7427664973004,2.88e-05,3.912023005428146,0.5403856168088141,0.6390050230262337
-9.814592489331734,2.302585092994046,1e-05,8.441841986112028,0.5403856168088141,0.6390050230262337
-9.814592489331734,2.302585092994046,1e-05,10.464343423746541,0.5403856168088141,0.6390050230262337
-9.814592489331734,2.302585092994046,1e-05,10.30030693451781,0.5403856168088141,0.6390050230262337
-9.814592489331734,2.302585092994046,1e-05,13.997401934589524,0.5403856168088141,0.6390050230262337
-9.537025909928875,4.6041279361272895,2.88e-05,3.912023005428146,0.544580549482241,0.6154174803482456
-8.819,-8.697570163133495,2.88e-05,3.912023005428146,0.544580549482241,0.6154174803482456
-8.095638665187973,4.653339062523708,2.88e-05,3.912023005428146,0.5472850719159573,0.6300807106185107
-8.819,-8.790208567318613,2.88e-05,3.912023005428146,0.5472850719159573,0.6300807106185107
-8.095638665187973,2.302585092994046,1e-05,8.417673576481535,0.5472850719159573,0.6300807106185107
-8.095638665187973,2.302585092994046,1e-05,12.675333491911795,0.5472850719159573,0.6300807106185107
-9.614409942085684,4.3593880947445465,2.88e-05,3.912023005428146,0.5494449660285731,0.6232049087152204
-8.819,-6.059372326217789,2.88e-05,3.912023005428146,0.5494449660285731,0.6232049087152204
-9.614409942085684,2.302585092994046,1e-05,7.654044564895804,0.5494449660285731,0.6232049087152204
-9.614409942085684,2.302585092994046,1e-05,7.431446385724834,0.5494449660285731,0.6232049087152204
-8.11160072838516,3.9936052304351035,2.88e-05,3.912023005428146,0.5438477311951675,0.642985392329531
-8.819,-5.039541547965476,2.88e-05,3.912023005428146,0.5438477311951675,0.642985392329531
-8.11160072838516,2.302585092994046,1e-05,9.724259005350017,0.5438477311951675,0.642985392329531
-8.11160072838516,2.302585092994046,1e-05,6.999062268596503,0.5438477311951675,0.642985392329531
-8.359196240203238,4.616621753131797,2.88e-05,3.912023005428146,0.5454688915614536,0.6398949510641303
-8.819,-6.433480854404035,2.88e-05,3.912023005428146,0.5454688915614536,0.6398949510641303
-8.359196240203238,2.302585092994046,1e-05,9.728623250241052,0.5454688915614536,0.6398949510641303
-8.359196240203238,2.302585092994046,1e-05,10.500913202390025,0.5454688915614536,0.6398949510641303
-8.359196240203238,2.302585092994046,1e-05,9.425422738850271,0.5454688915614536,0.6398949510641303
-8.05463128007023,4.463032386614079,2.88e-05,3.912023005428146,0.5496702983901368,0.6273616124587861
-8.819,-8.215211469424233,2.88e-05,3.912023005428146,0.5496702983901368,0.6273616124587861
-8.422930245026494,3.256367271696066,2.88e-05,3.912023005428146,0.5440768702808029,0.602768302005593
-8.819,-6.510727226046189,2.88e-05,3.912023005428146,0.5440768702808029,0.602768302005593
-8.422930245026494,2.302585092994046,1e-05,10.486481986001662,0.5440768702808029,0.602768302005593
-8.422930245026494,2.302585092994046,1e-05,13.498831555517235,0.5440768702808029,0.602768302005593
-8.646367517778883,4.331554004963594,2.88e-05,3.912023005428146,0.5425092362374494,0.6023047910336305
-8.819,-4.953513371744854,2.88e-05,3.912023005428146,0.5425092362374494,0.6023047910336305
-8.646367517778883,2.302585092994046,1e-05,13.151583017881276,0.5425092362374494,0.6023047910336305
-8.646367517778883,2.302585092994046,1e-05,8.791652680614085,0.5425092362374494,0.6023047910336305
-8.646367517778883,2.302585092994046,1e-05,14.454730448770542,0.5425092362374494,0.6023047910336305
-8.53601211637719,4.326163934515201,2.88e-05,3.912023005428146,0.5437454011884737,0.6475357153204958
-8.819,-7.157204670597955,2.88e-05,3.912023005428146,0.5437454011884737,0.6475357153204958
-8.53601211637719,2.302585092994046,1e-05,10.167682611382332,0.5437454011884737,0.6475357153204958
-8.53601211637719,2.302585092994046,1e-05,10.006763083025543,0.5437454011884737,0.6475357153204958
-8.53601211637719,2.302585092994046,1e-05,11.353757949687152,0.5437454011884737,0.6475357153204958
-8.53601211637719,2.302585092994046,1e-05,12.030819452469014,0.5437454011884737,0.6475357153204958
-9.733218071628023,3.365037480847845,2.88e-05,3.912023005428146,0.5411505456638979,0.630453326963974
-8.819,-5.475379759800858,2.88e-05,3.912023005428146,0.5411505456638979,0.630453326963974
-8.510719036640964,3.4106874265607856,2.88e-05,3.912023005428146,0.5483484214866565,0.6052398052184935
-8.819,-7.845478787279069,2.88e-05,3.912023005428146,0.5483484214866565,0.6052398052184935
-9.437105396089875,4.706014678372009,2.88e-05,3.912023005428146,0.549890115134756,0.6274772363422363
-8.819,-6.9958339247330565,2.88e-05,3.912023005428146,0.549890115134756,0.6274772363422363
-9.437105396089875,2.302585092994046,1e-05,8.561175978157978,0.549890115134756,0.6274772363422363
-9.437105396089875,2.302585092994046,1e-05,6.922890710756854,0.549890115134756,0.6274772363422363
-9.437105396089875,2.302585092994046,1e-05,10.921161356803056,0.549890115134756,0.6274772363422363
-9.501913816968502,3.482554464567605,2.88e-05,3.912023005428146,0.5478383235080575,0.6317416853026365
-8.819,-4.652666415873262,2.88e-05,3.912023005428146,0.5478383235080575,0.6317416853026365
-9.501913816968502,2.302585092994046,1e-05,9.357854836648846,0.5478383235080575,0.6317416853026365
-9.501913816968502,2.302585092994046,1e-05,10.079477107343166,0.5478383235080575,0.6317416853026365
-8.542530732997788,3.930392732095919,2.88e-05,3.912023005428146,0.5411348847189366,0.6487241547218229
-8.819,-4.705287813955139,2.88e-05,3.912023005428146,0.5411348847189366,0.6487241547218229
-9.430277665052163,3.0866369516788077,2.88e-05,3.912023005428146,0.5401749027093116,0.6445786633590129
-8.819,-4.774034728838496,2.88e-05,3.912023005428146,0.5401749027093116,0.6445786633590129
-8.14732972988165,4.542116103802609,2.88e-05,3.912023005428146,0.5430096445585592,0.6123530915980907
-8.819,-7.741088051834896,2.88e-05,3.912023005428146,0.5430096445585592,0.6123530915980907
-8.14732972988165,2.302585092994046,1e-05,9.69287278721052,0.5430096445585592,0.6123530915980907
-8.14732972988165,2.302585092994046,1e-05,12.375493176910098,0.5430096445585592,0.6123530915980907
-9.586561689321147,4.768469884822099,2.88e-05,3.912023005428146,0.5422199317108974,0.6435366153088689
-8.819,-8.7966992069129,2.88e-05,3.912023005428146,0.5422199317108974,0.6435366153088689
-9.489052152485577,2.5143024563463006,2.88e-05,3.912023005428146,0.5449460164553802,0.6114041552224668
-8.819,-8.509430148517904,2.88e-05,3.912023005428146,0.5449460164553802,0.6114041552224668
-9.489052152485577,2.302585092994046,1e-05,10.54070779103018,0.5449460164553802,0.6114041552224668
-9.489052152485577,2.302585092994046,1e-05,11.728006921539524,0.5449460164553802,0.6114041552224668
-9.489052152485577,2.302585092994046,1e-05,14.05499149949178,0.5449460164553802,0.6114041552224668
-9.489052152485577,2.302585092994046,1e-05,10.414072804340655,0.5449460164553802,0.6114041552224668
-9.313392654914816,4.252145867897499,2.88e-05,3.912023005428146,0.5467573141550356,0.6022356091101473
-8.819,-4.794034975491116,2.88e-05,3.912023005428146,0.5467573141550356,0.6022356091101473
-9.578458720137412,4.615743298581514,2.88e-05,3.912023005428146,0.5482311034070979,0.6013058990784933
-8.819,-6.285074722608686,2.88e-05,3.912023005428146,0.5482311034070979,0.6013058990784933
-9.578458720137412,2.302585092994046,1e-05,13.436051644323332,0.5482311034070979,0.6013058990784933
-9.578458720137412,2.302585092994046,1e-05,10.89184263431993,0.5482311034070979,0.6013058990784933
-9.578458720137412,2.302585092994046,1e-05,13.6145269438043,0.5482311034070979,0.6013058990784933
-9.578458720137412,2.302585092994046,1e-05,8.921880080851274,0.5482311034070979,0.6013058990784933
-9.090249195188495,4.3100424936391715,2.88e-05,3.912023005428146,0.5484666240721013,0.6280582770132517
-8.819,-6.743121622499083,2.88e-05,3.912023005428146,0.5484666240721013,0.6280582770132517
-9.090249195188495,2.302585092994046,1e-05,8.69935430799011,0.5484666240721013,0.6280582770132517
-9.090249195188495,2.302585092994046,1e-05,7.764346607262168,0.5484666240721013,0.6280582770132517
-9.090249195188495,2.302585092994046,1e-05,10.448082796999604,0.5484666240721013,0.6280582770132517
-9.090249195188495,2.302585092994046,1e-05,7.845825912105915,0.5484666240721013,0.6280582770132517
-9.630246624477097,3.5832641754051924,2.88e-05,3.912023005428146,0.5442018296714077,0.6181619748482543
-8.819,-8.21088003051229,2.88e-05,3.912023005428146,0.5442018296714077,0.6181619748482543
-9.032280039072708,4.220008410118978,2.88e-05,3.912023005428146,0.5409310828667186,0.6485827959994894
-8.819,-7.775118767516925,2.88e-05,3.912023005428146,0.5409310828667186,0.6485827959994894
-9.032280039072708,2.302585092994046,1e-05,10.00350072531508,0.5409310828667186,0.6485827959994894
-9.032280039072708,2.302585092994046,1e-05,10.097360304409827,0.5409310828667186,0.6485827959994894
-9.032280039072708,2.302585092994046,1e-05,13.692588352484941,0.5409310828667186,0.6485827959994894
-8.652596750661726,4.33001747064852,2.88e-05,3.912023005428146,0.5498419185054259,0.6166706133007327
-8.819,-8.373348228866856,2.88e-05,3.912023005428146,0.5498419185054259,0.6166706133007327
-8.652596750661726,2.302585092994046,1e-05,13.538548230871417,0.5498419185054259,0.6166706133007327
-8.652596750661726,2.302585092994046,1e-05,13.145853315044441,0.5498419185054259,0.6166706133007327
-9.177877858722175,4.468993166970068,2.88e-05,3.912023005428146,0.5408734964290218,0.6115238549775864
-8.819,-5.49753488443779,2.88e-05,3.912023005428146,0.5408734964290218,0.6115238549775864
-9.177877858722175,2.302585092994046,1e-05,7.388515297703508,0.5408734964290218,0.6115238549775864
-9.177877858722175,2.302585092994046,1e-05,9.805345464749465,0.5408734964290218,0.6115238549775864
-9.00787930246442,4.754943055373548,2.88e-05,3.912023005428146,0.543651055830227,0.6225602957946669
-8.819,-6.734086667875807,2.88e-05,3.912023005428146,0.543651055830227,0.6225602957946669
-9.00787930246442,2.302585092994046,1e-05,6.915858309030822,0.543651055830227,0.6225602957946669
-9.00787930246442,2.302585092994046,1e-05,13.498713660349482,0.543651055830227,0.6225602957946669
-9.00787930246442,2.302585092994046,1e-05,7.591513686876715,0.543651055830227,0.6225602957946669
-8.266169846368406,4.291734042651254,2.88e-05,3.912023005428146,0.5492403511557443,0.6078935290267395
-8.819,-7.911959763374737,2.88e-05,3.912023005428146,0.5492403511557443,0.6078935290267395
-8.266169846368406,2.302585092994046,1e-05,13.207988027714794,0.5492403511557443,0.6078935290267395
-8.357541753884336,3.083845471326609,2.88e-05,3.912023005428146,0.5489286015143601,0.6165989902650588
-8.819,-6.470024346782986,2.88e-05,3.912023005428146,0.5489286015143601,0.6165989902650588
-8.357541753884336,2.302585092994046,1e-05,10.472516305465076,0.5489286015143601,0.6165989902650588
-8.357541753884336,2.302585092994046,1e-05,7.727342705329282,0.5489286015143601,0.6165989902650588
-9.353634646063561,4.516536192123087,2.88e-05,3.912023005428146,0.5430087333004662,0.6093472908170939
-8.819,-5.763701934209675,2.88e-05,3.912023005428146,0.5430087333004662,0.6093472908170939
-8.245346463585895,4.159890704768197,2.88e-05,3.912023005428146,0.5482446947591328,0.60906748662486
-8.819,-6.657733125170544,2.88e-05,3.912023005428146,0.5482446947591328,0.60906748662486
-8.245346463585895,2.302585092994046,1e-05,13.974175644000619,0.5482446947591328,0.60906748662486
-8.245346463585895,2.302585092994046,1e-05,11.415797515430938,0.5482446947591328,0.60906748662486
-8.307829805438233,4.47737863806901,2.88e-05,3.912023005428146,0.5403375471042321,0.6244553753982792
-8.819,-5.1282524242068845,2.88e-05,3.912023005428146,0.5403375471042321,0.6244553753982792
-8.307829805438233,2.302585092994046,1e-05,12.675141964483405,0.5403375471042321,0.6244553753982792
-8.307829805438233,2.302585092994046,1e-05,7.090375357417918,0.5403375471042321,0.6244553753982792
-9.903746454839846,4.609168467924859,2.88e-05,3.912023005428146,0.5455394102250058,0.6198123946852683
-8.819,-5.769660926925214,2.88e-05,3.912023005428146,0.5455394102250058,0.6198123946852683
-9.903746454839846,2.302585092994046,1e-05,8.68009877232234,0.5455394102250058,0.6198123946852683
-8.808814974685756,3.8230971989550526,2.88e-05,3.912023005428146,0.5437909852543378,0.6283549083589807
-8.819,-6.376153551205097,2.88e-05,3.912023005428146,0.5437909852543378,0.6283549083589807
-8.808814974685756,2.302585092994046,1e-05,14.419373991304688,0.5437909852543378,0.6283549083589807
-8.808814974685756,2.302585092994046,1e-05,12.313681946228385,0.5437909852543378,0.6283549083589807
-8.808814974685756,2.302585092994046,1e-05,8.64832773660034,0.5437909852543378,0.6283549083589807
-8.808814974685756,2.302585092994046,1e-05,11.687367246542788,0.5437909852543378,0.6283549083589807
-9.425749445320593,4.028843147196528,2.88e-05,3.912023005428146,0.5421864505014721,0.601570135975129
-8.819,-6.583722198099883,2.88e-05,3.912023005428146,0.5421864505014721,0.601570135975129
-9.274629067646226,3.4464736430056004,2.88e-05,3.912023005428146,0.5415428757813128,0.6066849780350033
-8.819,-8.053473803531343,2.88e-05,3.912023005428146,0.5415428757813128,0.6066849780350033
-9.274629067646226,2.302585092994046,1e-05,12.384144221646329,0.5415428757813128,0.6066849780350033
-9.274629067646226,2.302585092994046,1e-05,10.150423404264025,0.5415428757813128,0.6066849780350033
-8.628214826866841,4.628678074541614,2.88e-05,3.912023005428146,0.5454585142993498,0.6429428305295679
-8.819,-5.570735415452079,2.88e-05,3.912023005428146,0.5454585142993498,0.6429428305295679
-8.628214826866841,2.302585092994046,1e-05,9.680173065763402,0.5454585142993498,0.6429428305295679
-8.835939315746792,4.233468323463519,2.88e-05,3.912023005428146,0.5425937146994845,0.602168052558095
-8.819,-8.925198850676509,2.88e-05,3.912023005428146,0.5425937146994845,0.602168052558095
-9.299494949553177,4.650484008205559,2.88e-05,3.912023005428146,0.5429624916167244,0.6404533857836664
-8.819,-8.551555602293968,2.88e-05,3.912023005428146,0.5429624916167244,0.6404533857836664
-9.299494949553177,2.302585092994046,1e-05,12.597582519254175,0.5429624916167244,0.6404533857836664
-9.299494949553177,2.302585092994046,1e-05,13.648570723149533,0.5429624916167244,0.6404533857836664
-9.299494949553177,2.302585092994046,1e-05,11.193175110119647,0.5429624916167244,0.6404533857836664
-9.299494949553177,2.302585092994046,1e-05,13.91260976860548,0.5429624916167244,0.6404533857836664
-9.123181537118214,3.78149063513777,2.88e-05,3.912023005428146,0.5407630828937396,0.6389959396120057
-8.819,-7.995170251087427,2.88e-05,3.912023005428146,0.5407630828937396,0.6389959396120057
-9.123181537118214,2.302585092994046,1e-05,12.88273732919135,0.5407630828937396,0.6389959396120057
-9.123181537118214,2.302585092994046,1e-05,10.325476006790794,0.5407630828937396,0.6389959396120057
-9.123181537118214,2.302585092994046,1e-05,11.14596470201871,0.5407630828937396,0.6389959396120057
-9.123181537118214,2.302585092994046,1e-05,9.920093392804398,0.5407630828937396,0.6389959396120057
-8.830737454808894,3.3590921584402627,2.88e-05,3.912023005428146,0.5492748053861897,0.6436213147204608
-8.819,-5.242436815303417,2.88e-05,3.912023005428146,0.5492748053861897,0.6436213147204608
-8.33620760272566,3.355089398265162,2.88e-05,3.912023005428146,0.5418557527481854,0.6193299651521035
-8.819,-5.695070033359792,2.88e-05,3.912023005428146,0.5418557527481854,0.6193299651521035
-8.33620760272566,2.302585092994046,1e-05,13.805445431035492,0.5418557527481854,0.6193299651521035
-8.33620760272566,2.302585092994046,1e-05,11.615229011359041,0.5418557527481854,0.6193299651521035
-8.930074765217826,2.505858321580575,2.88e-05,3.912023005428146,0.5410673820225531,0.6342171316639343
-8.819,-6.2509004293381,2.88e-05,3.912023005428146,0.5410673820225531,0.6342171316639343
-8.930074765217826,2.302585092994046,1e-05,14.315886753723728,0.5410673820225531,0.6342171316639343
-8.930074765217826,2.302585092994046,1e-05,10.180158768387363,0.5410673820225531,0.6342171316639343
-8.97620403508274,4.205520649625524,2.88e-05,3.912023005428146,0.5464268991578608,0.6269310465484473
-8.819,-7.785853498227741,2.88e-05,3.912023005428146,0.5464268991578608,0.6269310465484473
-8.97620403508274,2.302585092994046,1e-05,10.87170887214673,0.5464268991578608,0.6269310465484473
-8.97620403508274,2.302585092994046,1e-05,11.57378551093731,0.5464268991578608,0.6269310465484473
-8.97620403508274,2.302585092994046,1e-05,11.740046135529889,0.5464268991578608,0.6269310465484473
-8.278925521525938,4.258064508784721,2.88e-05,3.912023005428146,0.5420220229343025,0.639227380205528
-8.819,-6.036895999784462,2.88e-05,3.912023005428146,0.5420220229343025,0.639227380205528
-8.278925521525938,2.302585092994046,1e-05,13.892846596052452,0.5420220229343025,0.639227380205528
-8.223778660199486,3.897147919727764,2.88e-05,3.912023005428146,0.5456894022011924,0.6032982113794721
-8.819,-6.7549273798703755,2.88e-05,3.912023005428146,0.5456894022011924,0.6032982113794721
-8.223778660199486,2.302585092994046,1e-05,8.177367044816393,0.5456894022011924,0.6032982113794721
-8.223778660199486,2.302585092994046,1e-05,10.398595852357053,0.5456894022011924,0.6032982113794721
